0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734,56.754520683038734
6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626,6.967659723560626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877,25.137406962234877
20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243,20.770332815056243
29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363,29.200195942819363
4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832,4.269275991364832
10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869,10.859740111593869
20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188,20.096480294821188
12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868,12.098538254638868
